air_pressure,air_temperature,avg_wind_direction,avg_wind_speed,max_wind_direction,max_wind_speed,rain_accumulation,rain_duration,relative_humidity,relative_humidity_pm,row_number
921.7721683,8.856896689,44.66195145,12.9398806,66.83015742,17.08765891,0,0,32.68783799,16.83403837,610
923.87,9.09,199.9,6.1739544,217.5,7.493749,0,0,42.84,22.53,611
921.1687386,17.76894741,75.02590747,4.718126612,91.24646104,5.96482484,0,0,10.46459156,12.54177857,612
919.3,4.42,192.1,1.4092722,108.7,2.1922012,0.26,2770,83.81,69.74,613
921.09,22.45,180.2,1.2750558,189.6,1.901399,0,0,17.3,13.96,614
918.2699194,11.97723238,89.81069313,5.085931369,97.3363786,7.974817452,0,0,18.65590535,14.12435786,615
917.2,24.17,177.6,7.4042714,182.9,8.2095698,0,0,14.35,22.4,616
920.24,23.56,173.1,6.487126,180.7,7.3595326,0,0,27.88,35.47,617
918,15.19,175.6,5.144962,188.1,6.3529096,0,0,60.74,51.52,618
916.8180715,23.50162514,177.5575635,6.654340972,183.6850752,7.469132162,0,0,13.59463032,22.26632503,619
921.2,13.77,192.3,9.5517338,201.4,11.0057448,,0,59.79,77.75,620
920.1103502,23.78817108,237.4552092,2.361333411,239.5604456,3.044961821,0,0,16.12995176,16.60677905,621
921.88,8.65,45.6,13.2203154,67.4,17.4033932,0,0,31.99,17.14,622
923.3,14.93,69.8,8.1200922,86.6,10.0214912,0,0,33.05,26.12,623
916.17,13.65,239.1,7.717443,254.7,9.6635808,1.63,1860,70.8,89.4,624
912.4,10.43,171.6,,181.4,4.8317904,0,0,86.84,64.74,625
915.93,17.84333333,97,3.452344067,120.4,4.324750667,0.01,10,47.22666667,55.09,626
921.4331658,18.13043101,72.4034958,5.024051647,92.62351536,6.936517565,0,13.86494417,9.220569973,12.01883617,627
919.1250905,17.21704026,168.8133624,3.853190247,191.5992818,5.211909552,0,0,20.8758446,20.78822981,628
919.511475,12.82966937,213.9508314,4.118457284,223.6653854,4.8332782,0,0,18.0051154,17.08277678,629
921.7634017,18.90137032,73.17650186,2.851264734,93.43341373,3.797460682,0,0,11.01582384,16.66230871,630
918.35,24.4,126.3,1.6105968,169,2.572481,0,0,16.22,42.53,631
922.18,24.01,146.3,0.9618842,95.6,1.5434886,0,0,14.65,14.05,632
918.73,12.2,184.1,5.59235,195.1,7.0910998,0,0,33.7,58.18,633
919.4074045,18.05359853,54.71052802,8.381485861,68.62703419,10.32079993,0,0,16.71937892,20.44289601,634
919.5613761,16.586511,55.9887825,6.971292337,69.14995648,8.514192559,0,0,17.41660863,21.40158687,635
919.48,2.64,311.4,3.5119958,133.9,5.2344396,0.27,310,41.76,50.7,636
916.7,9.89,171.7,6.4423872,199.8,9.1043458,0,20,80.15,64.2,637
922.2212036,20.96476574,53.37770601,16.90820368,72.38752025,21.44342788,0,0,9.870100982,6.467358677,638
922.69,20.65,55.2,9.6412114,83.1,13.1308378,0,0,7.49,6.52,639
922.99,13.2,41.2,9.283301,66.1,12.1018454,0,0,16.82,23.45,640
922.37,13.6,110.6,1.8790296,90.9,3.1764548,0.02,120,65.54,54.2,641
920.75,9.5,179.9,7.8740288,191.4,9.4846256,0.18,250,91.7,90.52,642
916.37,24.86,206.7,4.0488614,215.3,4.8317904,0,0,18.53,35.16,643
917.85,11.84,178.4,1.7000744,197.3,2.7066974,0,0,38.36,66.14,644
914.25,11.42,179,7.9635064,188.9,9.3727786,0,0,49.79,57.85,645
920.5677648,15.49280566,55.74994178,17.64193067,77.1206053,23.19415116,0,7.916181494,10.24746225,8.299674061,646
918.8465982,23.85445139,185.3958612,3.063335637,189.2442459,3.831911189,0,0,8.691746315,13.16324401,647
921.6893583,18.86129976,73.35507716,2.946745948,93.34630383,3.925093732,0,0,10.84552398,16.32780669,648
919.7627531,25.37341307,179.4192665,5.33070988,191.8554522,6.306343862,0,0,19.80702189,18.1239118,649
916.9,22.94,239.7,1.5211192,275.3,2.348787,0,0,35.33,42.02,650
920.2774169,23.53428747,199.5489821,4.599091431,211.7656778,5.582473139,0,0,10.93387416,10.96656163,651
915.47,18.3,174.4,1.2974252,219.9,1.9237684,0,0,50.28,45.16,652
919.18,23.8,51.7,21.3404076,76.1,26.3511532,0.01,138,9.19,5.36,653
926.61,19.43,40.1,7.8069206,64.7,10.737312,0,0,17.63,16.94,654
916.51,27.9,154.2,2.2145706,81.6,3.0869772,0,0,26.74,18.73,655
920.83,19.08,,15.4572554,189.4,16.4862478,0,0,23.77,51.63,656
915.4,21.02,177.4,3.8699062,186.6,4.7199434,0,0,10.79,21.77,657
919.2829423,17.40831107,44.92114613,4.419148423,80.74229227,6.230537572,0,0,16.25865948,17.3185992,658
924.0254996,15.61624532,54.03230641,18.82721552,71.65980432,23.47878185,0,10.52404247,12.90833003,13.35131297,659
917.04,5.63,171.3,12.415017,190,16.553356,0,0,83.25,91.68,660
918,24.3,181.7,4.9436374,193.4,6.151585,0,0,28.38,38.4,661
917.16,32.37,331.8,2.8185444,249.9,4.2949248,0,0,20.71,31.31,662
912.41,8.6,61.4,8.6345884,73.4,10.6478344,0.1,400,73.83,78.01,663
914.43,23.47,176.9,4.2054472,194.4,5.1897008,0,0,19.45,24.12,664
915.89,9.89,187.3,8.4780026,198.2,10.3570322,0.12,360,92.12,91.7,665
923.6682736,15.72272615,52.93314942,18.1894777,68.77451724,22.97934861,0,13.95890805,11.45538189,13.75319224,666
915,14.45,190.1,1.2079476,246.4,2.23694,0,0,73.28,58.09,667
920.02,23.64,199.7,4.6528352,211.8,5.6147194,0,0,10.73,10.6,668
917.3189871,23.37033762,177.1700401,2.643176606,190.1902975,3.28301697,0,0,12.95510614,13.55961808,669
910.92,9.09,156.5,,177.5,16.1283374,4.97,10560,80.56,88.22,670
921.37,16.1,42.5,21.5417322,53.6,25.6353324,0.01,50,11.98,10.23,671
922.4489447,22.70209634,,3.682369652,214.1961596,4.849449864,0,0,16.75367005,17.80472031,672
914.3,8.99,177.5,2.4830034,203.4,3.1764548,0,0,90.97,90.65,673
921.4598436,25.02960846,51.78235191,5.990086111,74.5180392,8.118863436,0,0,12.93258877,17.41352962,674
920.5981216,11.75273757,44.82549729,5.349240348,73.4216297,7.247049116,0,0,19.31840056,18.94946415,675
914.1543889,27.50569422,125.4532936,2.651553969,141.8370439,3.416936676,0,0,20.23164433,23.63484984,676
922.357267,23.53261773,166.889017,4.179192563,209.9591329,6.903574224,0,0,12.49026787,12.72432904,677
917.3,21.16,183.7,2.6395892,201,3.4225182,0,0,36.38,44.27,678
914.79,9.04,218.6,5.6147194,171.1,8.0082452,0,0,90.89,62.53,679
918.94,20.45,248.2,3.35541,59.7,4.5409882,0,0,25.98,39.98,680
913.5,20.13,181,3.1093466,190.8,3.7580592,0,0,50.48,53.12,681
921.11,5.13,197.1,17.7613036,114.7,20.356154,0,0,89.84,76.97,682
923.4,5.94,192.9,2.572481,87.3,3.467257,0,0,72.57,64.21,683
921.32,15.93,110,4.0936002,54,4.8988986,0,0,23.77,23.88,684
920.92,23.45,60.9,8.4556332,76.3,10.6702038,0,0,15.74,18.9,685
916.62,8.29,186.6,8.3661556,192.5,9.5741032,0,0,70.61,77.31,686
912.39,5.29,35.3,3.8475368,50.5,4.5633576,6.025,14342,86.74,92.11,687
918.9445621,16.86306295,165.6275666,3.512705065,189.1214407,4.657631348,0,0,23.29704941,21.58113899,688
916.28,22.05,185.2,4.026492,200,4.7423128,0,0,43.06,42.05,689
913.66,26.78,146.6,2.3040482,145.3,3.0646078,0.01,30,28.26,48.96,690
921.34,21.12,100.1,2.23694,148.2,3.3106712,0,0,6.29,10.46,691
919.5,20.41,228.7,4.138339,247.3,5.4133948,0,0,15.03,22.06,692
917.9,24.89,154.1,2.5501116,199.4,3.4001488,0,0,30.31,43.51,693
925.3,21.37,64.6,6.7331894,72.3,7.941137,0,0,13.23,19.59,694
915.97,17.63,205.7,2.3935258,220.3,3.0869772,0,0,87.25,61.89,695
918.4,25.79,257.4,1.7671826,277.4,2.3040482,0,0,28.73,26.18,696
922.2,7.6,285.7,2.2816788,281.5,3.3106712,0,0,20.11,32.18,697
919.78,18.61,184.3,2.3040482,81.3,2.8409138,0,0,36.24,63.5,698
919.8881282,20.38212339,228.5177299,3.96085768,247.9540281,5.185547159,0,0,14.49283919,20.98675056,699
916.04,16.74,50.2,3.7580592,63.9,4.6752046,0,0,26.11,29.46,700
921.36,10.25,218.5,9.0148682,229.2,10.4688792,0.22,1070,80.6,60.38,701
914.9,12.19,164.5,4.0041226,185.2,4.9883762,0,0,75.77,59.58,702
922.4126587,17.78807607,127.9816953,3.250916119,102.5527878,4.844723245,0,0,15.98261038,14.8223526,703
916.03,16.95,186.5,6.2186932,191.8,6.822667,0,0,31.85,53.59,704
911.9,15.04,199.8,1.2750558,239.5,1.8342908,,0,77.63,59.13,705
917.44,18.21,34.6,19.1705758,62.4,25.8590264,0.119,681,13.31,8.56,706
918.3268845,23.53501141,70.44776604,3.751717266,101.9168388,5.206253515,0,0,10.44641484,14.41069359,707
909.19,8.05,111.3,2.7738056,29.5,3.8922756,0,10,48.85,36.54,708
921.0566467,14.49177261,60.32354005,4.203757727,71.91681801,5.01394453,0,0,21.93489479,22.4310849,709
916,14.52,178.6,11.4531328,188.5,13.8466586,0,0,36.26,60.81,710
919.7,24.56,31.2,1.0737312,74,1.5211192,0,0,15.24,21.32,711
915.89,28,210.7,0.9171454,220.5,1.4316416,0,0,22.98,45.72,712
921.1602913,23.99412096,225.5375403,2.17327441,250.6381519,2.917762771,0.035138441,263.5383054,43.57119848,20.19766264,713
921.35,16.56,64.9,7.605596,79.6,9.5964726,0,0,18.47,18.6,714
923.6,18.35,62.3,7.0910998,75.1,8.4108944,0,0,20.86,28.94,715
920.7012114,23.25173971,61.19171814,8.236906106,76.45666344,10.3825958,0,0,15.90260585,18.96374582,716
916.3,23.29,223.6,1.5882274,240.1,2.3040482,0,0,13.67,48.02,717
919.3,17.56,171.9,4.1830778,194,5.7489358,0,0,18.53,20.02,718
923.9,17.05,95.4,2.9527608,74.1,4.6304658,0,0,30.84,32.36,719
913.7,37.17,192.7,2.125093,53.4,3.35541,0,0,11.49,30.02,720
921.17,21.29,52.1,17.6941954,70.5,22.1904448,0,0,9.42,5.3,721
923.349127,9.228422739,46.68734576,14.14179401,67.6011823,18.17721691,0,17.94465382,17.20328308,14.74368321,722
917.01,11.02,130.2,1.6105968,159.9,2.348787,0,0,70.01,65.41,723
920.7374477,21.62241954,41.53551279,5.544515244,64.37374709,7.380194375,0,0,10.10008289,18.43423832,724
917.4,21.52,187,1.1855782,220.7,1.7224438,0,0,39.45,49.96,725
920.86,5.63,177.4,8.3214168,192.6,10.5807262,0,0,92.31,76.94,726
920.9352433,18.2690035,47.92704625,15.0116453,64.31886125,18.62760708,0,0,9.895457057,10.04502993,727
917.8287728,27.13102064,117.27339,2.774862772,46.80317197,3.597287633,0,0,20.13330499,17.88519538,728
916,27.51,98.4,1.7000744,99.6,2.5053728,0,0,21.36,33.28,729
923.8916608,13.88159993,51.38338334,13.33987076,67.7590757,17.4962426,0,0,17.60882962,19.52606277,730
922.9701665,10.77324832,33.81094226,,59.29008856,11.11155532,0,4.735033634,34.80775347,18.41817887,731
913.5,13.52,221.9,2.2145706,254.4,2.9527608,0,0,74.33,62.03,732
916.18,9.76,181.6,7.2476856,191,8.9253906,0,0,83.62,49.95,733
918.2739689,13.10199266,47.85212764,6.503472883,63.63130116,7.912205077,0,0,24.38384619,22.63757766,734
913.49,18.55,172.3,2.6395892,187.5,3.4448876,0,0,51.06,56.05,735
910.57,8.09,181,15.65858,190.8,18.8126654,0.01,20,89.88,81.53,736
917.8951297,24.89149449,104.7710204,1.632704934,97.17876295,,0,0,13.77131052,16.79245463,737
922.352876,20.77711706,69.95425257,6.147785059,91.61745076,7.738438622,0,0,12.7296686,13.06896176,738
919.1,30.89,275.7,2.1027236,133.6,3.2659324,0,0,14.57,39.36,739
917.21,28.19,171.6,2.7738056,204.3,3.6238428,0,0,24.62,33.86,740
916.8245105,30.37589133,118.6664371,2.359806477,45.91920387,3.17288152,0,0,18.15816846,16.16307462,741
917.1,16.39,189.1,3.7356898,197.5,4.3396636,0,0,32.68,52.19,742
917.07,8.39,162.2,4.5409882,184.1,6.487126,0,0,69.87,82.61,743
920.1,14.9,134.5,1.7224438,137.8,2.6619586,0,0,54.67,63.48,744
916.48,22.29,170.6,4.697574,182.7,5.8607828,0,0,36.26,46.5,745
924.51,22.17,196.7,6.6437118,217.9,8.276678,0,0,15.81,18.04,746
920.1,7.7,141.3,1.5211192,180.6,2.23694,0.239,1786,72.66,63.14,747
913.05,10.03,174.3,5.5028724,188.6,6.7779282,0,0,58.79,57.81,748
919.17,26.66,167,5.0778538,183.7,6.6437118,0,0,22.24,43.81,749
921.1593821,19.13101586,207.4289011,2.868671135,232.3911204,3.823486295,0.469525894,1455.972373,44.42683702,21.03831789,750
924.46,11.92,179.3,3.8922756,201.6,5.2120702,0,0,25.21,27.66,751
920.7591399,19.27086013,197.9342196,4.171357793,210.5176416,5.050586421,0,0,13.59904279,14.4090867,752
918.21,9.92,89.5,5.5476112,99.6,8.9924988,0,0,18.09,14.06,753
914.0271982,22.89944326,219.4332582,1.500595219,125.443514,2.203273713,0,0,25.56141102,23.64085766,754
921.264866,24.65157559,226.3566991,1.909191129,249.387781,2.580273129,0.039732047,293.0332248,47.02509101,20.04530549,755
921.31,16.3,48.1,7.7845512,55.8,9.1043458,0,0,35.42,36.21,756
914.9,23.9,167.2,4.1830778,180.7,5.3910254,0,20,38.72,42.74,757
919.37,18.41,54.4,8.724066,68.5,10.7596814,0,0,16.55,20.21,758
914.46,24.93,113.6,1.2974252,132,2.0803542,0,0,56.39,45.55,759
919.9018072,22.76798392,56.40546185,6.80400791,73.66729587,8.417063264,0,0,12.52558362,16.95525969,760
924.5712602,15.78957792,161.7688273,1.995469162,167.0977389,2.984585085,0,0,10.01870967,13.29026528,761
917.4852324,28.68720789,199.3531854,1.670929847,94.16482241,2.688247598,0,0,18.99148033,19.10960194,762
919.43,15.88,77.6,2.1474624,96.1,3.7580592,0,0,21.42,29.24,763
914.21,18.04,99.1,11.967629,110.7,14.1598302,0.008,34,44.44,42.95,764
923.8,12.85,55.2,3.019869,47.1,3.8475368,0,0,69.07,62.76,765
917.9,10.77,219,5.5699806,240.8,6.9792528,0,0,69.06,85.73,766
915.22,22.94,148.3,1.789552,198.5,2.908022,0,0,41.4,56.93,767
923.47,11.7,29.9,4.4291412,60.7,6.4647566,0,0,31.8,42.28,768
920.8111689,23.60220733,204.4837355,4.456796087,220.8889544,5.602233307,0,0,21.98094551,21.30294192,769
921.05,16.36,189,8.7911742,197.3,10.289924,0,0,27.63,58.26,770
920.8277336,16.76890657,66.06439726,7.437057441,80.09658119,9.328343075,0,0,16.80217215,18.62568523,771
915.5769393,23.19635298,182.3893021,9.333401902,193.3815218,10.89469134,0,0,31.6299773,15.69153892,772
915.7,22.55,186.2,3.4001488,196.8,4.1159696,0,0,32.72,31.78,773
922.73,22.35,67.9,6.5318648,92.2,8.3214168,0,0,13.07,13.21,774
919.11,12.87,201.5,3.802798,235.2,4.7423128,0,40,25.98,28.82,775
920.8976623,19.18265887,198.1221801,4.079293338,210.7152488,4.842643817,0,0,13.38270966,14.4952428,776
916.5,29.77,121.1,1.2974252,80.6,1.7448132,0,0,15.92,20.77,777
916.3,20.43,67.6,4.1159696,79,5.1897008,0,0,42.5,51.96,778
921.55,7.41,183.5,7.0239916,193.2,8.2990474,0.53,2940,91.1,78.82,779
916.2,29.16,42.8,4.5633576,63,5.7489358,0,0,19.4,38.45,780
918.4,14.2,163.5,3.1540854,211.5,4.362033,0,0,27.19,21.15,781
919.3224913,22.33854031,181.438639,2.716911681,186.7866077,3.355286711,0,0,12.34120722,17.93124055,782
916.2,28.23,55,6.9568834,91.5,9.4398868,0,0,48.92,39.21,783
919.7,22.23,178.8,5.3015478,196.2,6.7779282,0,0,36.73,45.62,784
915.1,13.91,186.9,4.1159696,201.6,4.9436374,0,0,90.93,90.66,785
920.51,8.88,133.4,2.013246,151,3.3106712,0,0,90.39,77.28,786
919.8715514,18.70415663,81.66297793,3.842941803,91.13943922,5.037385576,0,0,13.53828952,13.12639448,787
917.9234418,22.91650963,42.10173864,4.132697506,64.28496916,5.345257827,0,,6.939691553,18.793825,788
922.5429891,19.94780968,198.4842334,4.28088479,208.6097621,5.262384454,0,0,11.50187879,15.56599132,789
922.31,14.97,200.8,3.5343652,223,4.6528352,0.75,3910,47.96,49.91,790
921.5575399,17.91699179,65.21929219,10.9268002,81.51575311,14.07831267,0,0,14.27929006,17.96141563,791
917.9,28.27,46.8,3.8922756,77.4,5.1225926,0,0,41.67,34.96,792
921.72,15.45,51.1,19.5061168,65.6,25.3668996,0.01,60,10.68,8.03,793
919.9075787,17.69913588,74.02888669,7.894795237,81.75605009,10.31704128,0,0,11.94515746,18.27451897,794
921.24,22.1,216.4,1.6105968,171.4,2.572481,0,0,16.83,24.38,795
918.4,10.89,209.6,2.572481,228,3.2211936,0,0,87.99,59.26,796
920.7362227,5.946175583,146.668859,8.07323772,168.0068206,10.44128817,1.302200461,3662.002663,34.11027705,22.92345708,797
918.13,9.62,308.1,10.2004464,184.4,13.086099,0.04,200,88.48,81.4,798
917.65,28.02,108,2.2145706,62.8,2.8409138,0,0,7.13,17.61,799
919.88,16.39,192.2,10.9162672,201.7,12.5716028,0,0,20.22,30.42,800
916.76,30.56,119.5,2.3711564,44.6,3.1988242,0,0,19.02,16.05,801
918.7,8.77,189.4,2.3264176,202.1,2.8185444,0.12,410,91.71,78.34,802
925.3050897,13.94062758,52.66310334,15.40276692,68.35462045,19.95316567,0,3.579311096,17.85122729,18.45364842,803
920.14,17.81,50.4,4.2054472,62,5.0107456,0,0,23.78,28.51,804
918,19.31,171.6,5.704197,180.3,6.7555588,0,0,54.21,39.57,805
920.35,8.26,181.3,7.4266408,193.7,9.2385622,5.56,5820,91.24,90.67,806
916.3,28.34,198,4.362033,210.9,5.4357642,0,0,35.42,38.79,807
916.51,24.15,137.7,1.0513618,180.5,1.6105968,0,0,26.94,37.42,808
917.4,20.71,169.1,1.5882274,174.5,2.2145706,0,0,22.24,26.37,809
920.225446,24.02231624,213.6276416,3.016165034,222.4786179,3.871704661,0,0,23.27741773,21.89759191,810
921.591558,14.86363807,90.52730392,2.774969759,57.17921569,3.417291363,0,0,23.87597386,24.07207761,811
915.47,26.41,68,2.9974996,88.4,3.8475368,0,0,44.79,35.68,812
917.01,5,150.4,3.914645,55.4,6.151585,2.69,6440,65.34,45.22,813
912.06,11.13,186.3,2.348787,141.2,3.1540854,0,0,88.01,62.81,814
914.8,21.83,69.1,2.0803542,61.5,2.908022,0,0,24.38,25.97,815
921.2694426,12.31009399,50.73550454,4.925063874,65.81127139,6.259874088,0,0,19.66515337,23.06873515,816
920.1920294,19.62500712,152.7577049,1.224716693,136.3659078,2.066353433,0,0,14.00975348,20.44656233,817
921.4,17.25,223.2,1.3197946,185,1.8790296,0,0,40.7,36.12,818
921.52,15.12,48.8,14.7861734,63.4,18.119214,0,40,18.94,15.51,819
921.9752196,19.62276294,55.76784829,16.96224014,70.63471916,20.99143952,0,0,15.99216387,11.13959641,820
915.9,20.63,115.2,1.9908766,110.3,2.7738056,0,20,71.73,65.87,821
916.2303005,17.06711269,46.65157796,9.514091966,66.39413454,12.09017225,0,0,28.27236211,11.38499204,822
916.1,20.84,189.6,7.4713796,197,8.5674802,0,0,30.25,52.6,823
917.7,15.24,90.2,1.6553356,120.8,2.348787,0,0,23.57,27.06,824
921.559754,21.63659271,166.2129201,3.975136621,210.3031235,6.396812114,0,0,15.45263103,14.41557484,825
919.85,25.2,235.2,1.8790296,222.8,2.5053728,0,0,43.76,35.45,826
920.7366407,20.85115387,183.1266552,4.019666294,189.5552215,4.802682416,0,0,14.59236486,18.84904451,827
915.14,15.45,168.8,6.4423872,176.5,7.5161184,0,0,41.07,39.39,828
918.26,9.94,72.7,4.4291412,109.2,7.3371632,0.02,167,35.18,77.32,829
921.4142774,16.98027553,64.99888836,8.634210067,80.19333016,10.98454857,0,0,17.17209029,18.40222328,830
916.63,27.37,128.1,1.006623,135.3,1.5882274,0,0,23.33,48.8,831
918.88,15.82,42.5,9.5964726,31.8,14.4058936,0,0,89.9,79.45,832
915.6256331,25.16729819,209.2222797,1.760152838,233.5223731,2.398142398,0,0,20.40600856,23.68297841,833
921.5915674,15.23808615,49.62302467,16.47514291,64.18724099,20.71270273,0.003578368,47.15673629,15.98426791,12.83338063,834
919.12,26.3,167.2,1.4987498,168.8,2.125093,0,0,35.09,30.86,835
924.11,12.88,212.3,3.6685816,226.6,4.6752046,0,0,48.68,44.04,836
917.94,8.12,208.2,4.6752046,221.4,5.5476112,0,0,85.75,80.93,837
918.57,24.47,209.2,3.131716,222.7,3.9817532,0,0,25.72,23.28,838
917.41,26.66,166.9,4.8765292,176.9,5.8831522,0,0,26.1,26.17,839
918.0437667,,181.7740415,0.96437611,185.6186008,1.57000733,0,0,11.91122248,18.15435776,840
918.37,22.74,184.5,2.013246,186.7,2.7738056,0,0,8.81,16.03,841
920.2171056,13.69213212,73.92055451,3.992825728,63.77618689,4.798595788,0,0,22.91472429,22.46006195,842
919.2886585,25.19417461,165.8749224,1.420641655,198.5485033,1.969476867,0,0,19.44743016,22.84121232,843
921.4,24.02,60.9,4.026492,76,4.921268,0,0,15.06,45.82,844
921.6133725,20.36609587,70.70355546,2.248931575,96.8447012,3.043049121,0,0,12.38320679,19.40873667,845
916.45,7.79,194.8,5.144962,207.8,6.1739544,0,0,78.01,73.7,846
916,16.12,180.6,5.9055216,194.8,6.934514,0,0,50.77,38.36,847
915.25,3.09,246.5,11.5873492,258.7,,3.171,2891,91,90.78,848
920.9797793,21.92977329,37.72825185,2.727453902,64.73351975,3.778071804,0,0,20.82159782,18.87896988,849
920.9861865,13.92980277,71.73927129,2.821004591,63.47423762,3.425700413,0,0,21.90585188,23.90173941,850
921.6204731,24.09201324,178.0610914,1.886436685,203.3569907,2.425440266,0,0,13.17181298,20.54549722,851
919.72,23,109.9,1.8566602,83.7,2.572481,0.01,80,56.8,85.96,852
917.3,22.88,178.6,4.6752046,183.7,5.256809,0,0,36.57,43.62,853
920.1,11.65,43.3,5.3910254,77.5,7.4490102,0,0,19.06,17.15,854
921.0380775,10.75278224,46.52749516,16.54189347,59.7337275,21.03101747,0,19.02647628,11.59549903,14.27388591,855
919.55,4.18,212.4,12.3926476,217.1,13.5111176,5.06,10329,91.7,79.38,856
916.2583087,23.66278522,181.8524297,8.768240115,193.1880373,10.23926855,0,0,29.66692448,16.24050487,857
919.33,12.19,163.9,1.6105968,203.9,2.2816788,0.21,610,72.67,67.58,858
920.6676177,20.21963459,196.1648157,4.146405853,212.3535981,5.489133822,0,0,15.91576507,15.25344497,859
917.8957324,23.79517564,282.2971898,1.937641569,229.2786618,2.64280279,0,0,17.07665439,20.02877707,860
919.0654084,,172.3037278,2.639599713,193.0581408,3.326949412,0,0,12.49783852,13.43851828,861
918.1749556,22.90082605,183.610324,1.645833346,186.2209437,2.352811934,0,0,9.723628837,16.87177039,862
917.4474729,24.27794558,147.9501806,2.64351687,50.84804773,3.849548346,0,0,25.78832296,19.06379717,863
922.82,12.83,59.9,2.7514362,75.8,3.4448876,0,0,35.21,44.71,864
920.71,10.23,45.7,16.2849232,58.4,20.7588032,0,20,11.43,14.38,865
925.1728084,22.2695408,229.8498258,2.620778064,222.4415368,3.473218344,0,0,15.34482926,17.95956978,866
914.49,25.41,44.8,9.506995,54.3,10.8715284,0,0,23.11,48.49,867
923.77,22.1,197.5,3.8699062,211.3,5.144962,0,0,13.7,15.94,868
,7.28,259,3.2659324,275,4.026492,0,80,85.27,90.26,869
916.42,8.09,168,7.0239916,182.9,9.4622562,0.573,1105,85.63,70.18,870
917.61,20.72,228,2.0356154,263,2.6619586,1.8,5510,66.77,54.62,871
918.2,31.78,225.5,1.1855782,265,1.7671826,0,0,26.57,29.36,872
916.69,26.23,18.4,1.6553356,66.4,2.4830034,0,0,21.47,33.31,873
911.27,15.46,218.3,2.2593094,235.9,2.9751302,0,0,86.73,54.06,874
918.1250622,20.13563876,54.66225551,16.25091168,73.23721105,20.70474611,0,0,16.83697237,10.376058,875
918.46,26.36,177.9,2.9303914,187.6,3.4896264,0.05,140,29.46,35.78,876
916.0291752,30.63121281,211.4883593,1.57681889,110.2922395,2.589369955,0,0,12.62275271,14.96107362,877
925.2776612,19.14809699,49.4049391,11.22885388,77.8993463,15.34401109,0,0,13.93273829,13.77074086,878
916.4,8.91,264.7,4.026492,299.2,5.8607828,0,0,44.62,72.59,879
911.6,5.91,292.8,1.9685072,247,2.6619586,17.616,8330,90.23,82.03,880
915.29,10.34,153.8,4.4515106,185.3,7.2029468,0,0,62.46,60.04,881
923.860559,14.5961193,53.28214924,14.09544371,69.92717605,18.39146099,0,0,19.31229133,17.23931591,882
918.6,17.99,177.1,2.460634,190.7,3.0646078,0,0,34.98,57.27,883
918.84,20.53,45.8,3.8922756,82.5,5.5699806,0,0,14.74,17.41,884
919.39,19.48,170.8,5.4581336,190.5,6.8674058,0,0,20.18,25.14,885
918.7,20.79,161.1,0.782929,193.6,1.1855782,0,0,18.18,17.56,886
913,11.29,174.8,5.9502604,184.5,7.270055,0,0,79.91,77.89,887
915.82,16.94,45.3,8.5674802,65.3,11.1399612,0,0,29.92,10.78,888
920.7911244,15.04323203,55.83557485,17.7440939,77.4560015,23.3713405,0,8.629790423,9.690133679,8.166229191,889
913.93,27.64,120.9,2.908022,141.1,3.7356898,0,0,20.42,24.29,890
920.28,23.35,120.9,2.23694,119.8,2.8856526,0,0,13.48,10.37,891
916.26,20.56,68.6,2.7066974,79.5,3.2659324,0,0,42.79,51.14,892
920.8629104,23.34147611,210.7392472,1.573645191,254.0067445,2.324653549,0,0,12.01012198,19.30666431,893
915.1048528,27.03390657,214.4076574,1.53536419,116.8430014,2.41188754,0,0,18.80534566,18.94684292,894
919.2351526,18.86172913,194.3433329,2.942018686,216.5697924,3.658810375,0,0,14.07350355,17.76664624,895
914.96,19.32,172.7,4.9883762,183,5.816044,0,0,27.4,45.19,896
916.83,18.33,189.4,9.0819764,195.5,10.4465098,0,0,24.86,45.98,897
922.6501405,15.45100096,194.3272817,4.466058582,102.3968504,6.912014498,0,0,21.48645133,18.18336406,898
916.08,16.27,155.4,1.9685072,191.4,2.684328,0,0,62.12,55.56,899
921.7270335,16.24978746,56.50145114,10.2417653,76.77391164,13.12279004,0,0,17.91855208,15.08185951,900
914.6210615,23.55752332,176.9893855,4.27043096,194.3180633,5.256350811,0,0,19.47756053,23.92037235,901
920.3404306,19.60067923,196.6933746,4.639243804,209.0231593,6.060625339,0,0,15.25367544,13.75295587,902
923.394624,16.79502179,44.93116628,15.00517547,63.52097477,19.2648777,0,0,10.9409164,10.65816881,903
920.6989015,10.53600196,45.11336413,16.04374939,59.43057653,20.54954946,0,18.41449765,12.64766581,15.34081443,904
917.1,6.44,211,8.276678,220.8,9.4398868,0,0,92.34,88.73,905
925.2785355,14.49709236,52.60620283,18.25424942,68.40239058,22.74210607,0,10,14.55166707,17.36374555,906
918.6,30.8,40.9,3.4001488,53.5,4.4067718,0,0,12.11,12.52,907
918.6,4.6,163.8,3.1540854,198.2,4.5186188,0,0,39.77,44.82,908
918.3215747,22.12841201,144.0325915,2.648180251,39.77126235,3.862571139,0,0,23.1792593,18.95075085,909
917.33,22.89,106.6,1.3869028,147.7,2.013246,0,0,36.7,49.75,910
917.18,9.55,146.5,1.565858,150.5,2.3264176,0,0,91.11,66.57,911
919.9,21.38,46.1,21.0496054,65,26.7985412,0,32,15.72,9.5,912
